T,p,q
1633708961,142.99,2
1633708962,142.98,1
1633708963,142.98,2
1633708965,142.99,1
1633708967,142.99,2
1633708969,142.99,5
1633708973,143.02,1
1633708974,143.01,5
1633708974,143.01,1
1633708979,143.01,2
1633708981,143.02,10
1633708982,143.03,3
1633708983,143.02,1
1633708985,143.03,1
1633708989,143.02,10
1633708996,143.04,1
1633708997,143.02,3
1633708998,143.02,2
1633708998,143.02,7
1633708999,143.02,3
1633709001,143.01,1
1633709002,143.01,10
1633709002,143.01,1
1633709003,143.01,2
1633709011,143.02,2
1633709011,143.02,1
1633709014,143.04,1
1633709015,143.04,17
1633709015,143.04,2
1633709020,143.03,1
1633709022,143.03,1
1633709034,143.08,2
1633709035,143.08,1
1633709039,143.1,17
1633709043,143.11,2
1633709044,143.12,2
1633709045,143.12,5
1633709045,143.12,1
1633709048,143.11,6
1633709048,143.11,1
1633709051,143.12,17
1633709057,143.1,1
1633709058,143.11,3
1633709062,143.1,2
1633709062,143.1,5
1633709063,143.1,3
1633709063,143.1,4
1633709064,143.1,9
1633709065,143.1,10
1633709065,143.1,3
1633709071,143.11,2
1633709072,143.11,1
1633709074,143.11,2
1633709079,143.1,7
1633709081,143.1,5
1633709087,143.1,5
1633709088,143.1,6
1633709092,143.12,1
1633709093,143.12,3
1633709094,143.12,1
1633709098,143.12,4
1633709098,143.12,2
1633709099,143.12,1
1633709100,143.12,1
1633709101,143.12,2
1633709106,143.13,3
1633709107,143.13,2
1633709107,143.13,1
1633709112,143.13,2
1633709113,143.14,1
1633709115,143.13,5
1633709116,143.13,1
1633709122,143.13,2
1633709123,143.13,6
1633709123,143.13,17
1633709124,143.13,3
1633709126,143.13,3
1633709126,143.13,1
1633709130,143.12,10
1633709132,143.12,5
1633709133,143.12,1
1633709135,143.13,3
1633709136,143.13,54
1633709137,143.14,1
1633709138,143.14,3
1633709140,143.13,2
1633709143,143.12,2
1633709144,143.12,8
1633709145,143.12,17
1633709146,143.12,1
1633709153,143.12,1
1633709154,143.12,7
1633709154,143.12,1
1633709157,143.12,6
1633709158,143.12,2
1633709158,143.12,3
1633709159,143.12,1
1633709164,143.13,1
1633709165,143.13,3
1633709169,143.13,6
1633709169,143.13,1
1633709175,143.14,3
1633709177,143.13,5
1633709178,143.13,1
1633709178,143.13,5
1633709183,143.14,1
1633709192,143.18,1
1633709193,143.18,10
1633709194,143.18,1
1633709194,143.18,2
1633709195,143.18,1
1633709198,143.17,8
1633709199,143.18,2
1633709200,143.18,5
1633709201,143.18,1
1633709202,143.17,1
1633709204,143.18,2
1633709205,143.18,1
1633709205,143.18,20
1633709212,143.17,30
1633709213,143.18,17
1633709215,143.18,3
1633709215,143.18,2
1633709217,143.18,10
1633709217,143.18,1
1633709218,143.18,3
1633709219,143.19,1
1633709222,143.19,3
1633709224,143.19,1
1633709226,143.18,1
1633709227,143.19,1
1633709229,143.18,2
1633709229,143.18,1
1633709230,143.17,5
1633709231,143.17,16
1633709242,143.18,3
1633709244,143.18,1
1633709245,143.18,5
1633709246,143.18,1
1633709247,143.18,2
1633709249,143.18,1
1633709252,143.18,2
1633709252,143.18,1
1633709254,143.18,1
1633709256,143.18,3
1633709257,143.18,1
1633709258,143.19,5
1633709259,143.19,1
1633709263,143.18,1
1633709265,143.17,6
1633709265,143.17,1
1633709266,143.17,9
1633709266,143.17,1
1633709269,143.16,35
1633709271,143.16,1
1633709272,143.16,13
1633709273,143.15,5
1633709274,143.16,2
1633709275,143.16,15
1633709281,143.16,1
1633709283,143.16,2
1633709283,143.16,1
1633709284,143.16,3
1633709289,143.16,2
1633709290,143.16,1
1633709291,143.17,1
1633709297,143.16,4
1633709299,143.16,1
1633709301,143.16,69
1633709301,143.16,3
1633709302,143.16,1
1633709304,143.16,2
1633709306,143.16,1
1633709314,143.16,4
1633709321,143.14,7
1633709322,143.14,1
1633709323,143.15,5
1633709324,143.15,1
1633709325,143.15,5
1633709331,143.15,13
1633709331,143.15,3
1633709332,143.15,1
1633709332,143.15,2
1633709333,143.15,4
1633709340,143.15,1
1633709340,143.15,13
1633709341,143.15,3
1633709342,143.15,13
1633709342,143.15,1
1633709349,143.13,2
1633709350,143.13,1
1633709351,143.14,5
1633709352,143.15,3
1633709353,143.15,5
1633709354,143.15,1
1633709356,143.14,3
1633709363,143.15,1
1633709364,143.15,4
1633709364,143.15,1
1633709367,143.15,5
1633709367,143.15,1
1633709369,143.15,2
1633709372,143.15,1
1633709372,143.15,2
1633709377,143.15,1
1633709378,143.15,5
1633709379,143.15,1
1633709379,143.15,10
1633709380,143.15,1
1633709384,143.15,5
1633709384,143.15,12
1633709387,143.15,1
1633709388,143.15,11
1633709388,143.15,1
1633709390,143.15,3
1633709390,143.15,1
1633709391,143.15,10
1633709399,143.15,3
1633709402,143.16,1
1633709405,143.16,1
1633709409,143.16,3
1633709416,143.15,1
1633709419,143.15,1
1633709420,143.15,5
1633709425,143.15,2
1633709427,143.15,1
1633709427,143.15,5
1633709428,143.15,3
1633709431,143.15,5
1633709432,143.13,4
1633709433,143.13,1
1633709436,143.12,10
1633709437,143.12,1
1633709438,143.11,3
1633709438,143.11,6
1633709440,143.1,4
1633709440,143.1,1
1633709441,143.1,3
1633709442,143.1,4
1633709443,143.1,1
1633709445,143.1,5
1633709447,143.1,1
1633709456,143.07,10
1633709458,143.07,5
1633709458,143.07,6
1633709459,143.07,3
1633709459,143.07,1
1633709460,143.07,3
1633709471,143.08,2
1633709473,143.09,2
1633709473,143.09,5
1633709474,143.09,1
1633709474,143.09,3
1633709476,143.07,2
1633709477,143.07,7
1633709490,143.09,2
1633709492,143.09,1
1633709492,143.09,2
1633709496,143.09,8
1633709497,143.09,17
1633709497,143.09,4
1633709500,143.07,1
1633709503,143.07,6
1633709505,143.07,1
1633709505,143.07,5
1633709506,143.07,1
1633709512,143.04,1
1633709513,143.04,10
1633709518,143.02,3
1633709520,143.01,17
1633709525,143,1
1633709526,143,3
1633709532,142.98,1
1633709532,142.98,3
1633709533,142.98,1
1633709534,142.98,52
1633709535,142.99,12
1633709536,142.99,2
1633709536,142.99,1
1633709537,142.99,12
1633709537,142.99,75
1633709538,142.99,10
1633709538,142.99,1
1633709545,143,2
1633709546,143,10
1633709548,143.01,1
1633709550,142.99,10
1633709551,142.98,2
1633709552,142.98,1
1633709553,142.98,15
1633709553,142.98,1
1633709556,142.99,6
1633709558,142.99,20
1633709559,142.99,3
1633709561,142.99,10
1633709562,142.99,1
1633709565,142.99,2
1633709566,142.99,1
1633709566,142.99,6
1633709567,142.99,1
1633709582,142.98,48
1633709582,142.98,2
1633709583,142.98,1
1633709586,142.98,3
1633709587,142.98,2
1633709589,142.99,1
1633709591,142.96,4
1633709592,142.96,1
1633709593,142.93,3
1633709593,142.93,1
1633709594,142.95,10
1633709595,142.95,6
1633709596,142.94,6
1633709598,142.96,1
1633709599,142.96,3
1633709600,142.95,2
1633709600,142.95,1
1633709602,142.97,3
1633709603,142.97,1
1633709609,142.99,3
1633709610,142.99,1
1633709613,143,5
1633709615,142.99,3
1633709627,142.99,2
1633709628,142.99,1
1633709628,142.99,6
1633709630,143.01,6
1633709631,143.01,1
1633709633,143,1
1633709634,143,2
1633709637,143.02,3
1633709639,143.01,3
1633709639,143.01,1
1633709642,143.02,2
1633709645,143.03,1
1633709647,143.02,2
1633709647,143.02,1
1633709649,143.03,5
1633709649,143.03,17
1633709653,143.03,20
1633709653,143.04,3
1633709658,143.04,3
1633709659,143.04,2
1633709660,143.04,1
1633709662,143.02,6
1633709663,143.02,2
1633709666,143.03,1
1633709667,143.04,1
1633709670,143.03,1
1633709672,143.02,9
1633709673,143.02,4
1633709677,143.02,1
1633709682,143.04,1
1633709684,143.04,4
1633709686,143.05,1
1633709687,143.05,7
1633709690,143.05,8
1633709691,143.05,1
1633709692,143.04,5
1633709692,143.04,1
1633709693,143.04,20
1633709693,143.04,4
1633709694,143.04,1
1633709700,143.04,3
1633709701,143.04,1
1633709705,143.04,3
1633709706,143.05,5
1633709706,143.05,6
1633709708,143.05,1
1633709712,143.05,5
1633709713,143.05,1
1633709719,143.05,2
1633709720,143.06,1
1633709725,143.06,2
1633709725,143.06,1
1633709728,143.05,4
1633709732,143.01,2
1633709733,143.01,5
1633709736,143.03,3
1633709737,143.01,1
1633709743,143.01,10
1633709744,143.01,20
1633709744,143.01,1
1633709747,142.99,5
1633709750,143.01,1
1633709750,143.01,4
1633709751,143.01,1
1633709753,143.01,2
1633709753,143.01,1
1633709755,143.01,6
1633709759,143.02,1
1633709768,143.03,1
1633709781,143.05,4
1633709781,143.05,1
1633709784,143.06,5
1633709788,143.07,1
1633709790,143.07,17
1633709798,143.05,1
1633709798,143.05,17
1633709799,143.05,5
1633709802,143.04,4
1633709803,143.04,1
1633709813,143.04,2
1633709819,143.02,5
1633709820,143.02,1
1633709821,143,3
1633709830,143,4
1633709836,143,2
1633709838,143,2
1633709840,143.01,1
1633709846,142.99,1
1633709847,142.97,1
1633709849,142.96,4
1633709849,142.96,1
1633709851,142.96,2
1633709852,142.96,1
1633709853,142.95,4
1633709855,142.96,5
1633709856,142.96,1
1633709858,142.96,6
1633709859,142.97,10
1633709860,142.97,7
1633709861,142.98,10
1633709862,142.98,6
1633709866,142.97,5
1633709869,142.96,2
1633709874,142.99,1
1633709883,142.99,1
1633709884,142.99,2
1633709884,142.99,1
1633709885,142.99,8
1633709885,142.99,4
1633709887,142.99,3
1633709888,142.99,6
1633709888,142.99,1
1633709897,142.99,1
1633709902,142.99,3
1633709903,143,4
1633709904,142.99,72
1633709905,142.99,1
1633709906,142.99,2
1633709908,143,5
1633709909,143,1
1633709910,143.01,2
1633709911,143.01,1
1633709918,143.01,2
1633709920,143.04,1
1633709921,143.04,5
1633709923,143.04,6
1633709923,143.04,1
1633709925,143.04,3
1633709925,143.04,10
1633709926,143.04,2
1633709927,143.04,1
1633709929,143.03,3
1633709930,143.03,1
1633709940,143.04,1
1633709941,143.04,3
1633709945,143.04,5
1633709948,143.05,5
1633709953,143.04,2
1633709955,143.03,2
1633709957,143.05,34
1633709959,143.04,2
1633709960,143.04,5
1633709963,143.03,5
1633709963,143.03,20
1633709965,143.03,1
1633709974,143.01,20
1633709975,143.01,1
1633709981,143.01,10
1633709982,143.01,3
1633709982,143.01,1
1633709984,143.02,2
1633709987,143.01,17
1633709987,143.01,1
1633709989,143.02,1
1633709990,143.04,4
1633709991,143.04,1
1633709993,143.05,1
1633709998,143.03,5
1633710002,143.05,2
1633710005,143.04,1
1633710009,143.04,2
1633710015,143.05,2
1633710016,143.05,1
1633710022,143.05,3
1633710023,143.07,1
1633710023,143.07,5
1633710029,143.05,1
1633710030,143.05,6
1633710031,143.05,1
1633710032,143.04,2
1633710032,143.04,1
1633710038,143.03,5
1633710039,143.03,1
1633710048,143.01,1
1633710058,143.01,6
1633710061,143.02,1
1633710064,143.01,1
1633710065,143.01,2
1633710066,143.01,1
1633710067,143,6
1633710073,143.01,3
1633710075,143.01,1
1633710080,143,17
1633710083,143.02,1
1633710083,143.02,5
1633710092,143.01,6
1633710095,143,17
1633710095,143,1
1633710098,143,45
1633710100,143.01,6
1633710107,143.01,2
1633710110,143.01,1
1633710111,143.01,5
1633710111,143.01,1
1633710115,143.01,2
1633710118,143.01,1
1633710128,142.99,10
1633710129,142.99,1
1633710129,142.99,3
1633710131,142.99,1
1633710133,143.01,2
1633710138,143.01,2
1633710139,143.01,1
1633710140,143.01,4
1633710140,143.01,1
1633710141,143.01,2
1633710141,143.01,1
1633710144,143.02,2
1633710146,143.01,3
1633710147,143,1
1633710152,142.98,1
1633710154,142.96,7
1633710156,142.96,1
1633710157,142.96,3
1633710159,142.96,1
1633710160,142.96,2
1633710164,142.95,2
1633710166,142.96,1
1633710168,142.95,2
1633710169,142.96,5
1633710170,142.96,3
1633710176,142.95,1
1633710178,142.95,2
1633710179,142.95,5
1633710180,142.96,2
1633710182,142.95,5
1633710183,142.95,1
1633710184,142.95,4
1633710189,142.95,3
1633710194,142.97,1
1633710195,142.98,1
1633710196,142.98,2
1633710199,142.99,5
1633710200,142.98,1
1633710201,142.99,1
1633710204,143.01,6
1633710208,143.01,1
1633710208,143.01,2
1633710210,143.01,1
1633710211,143.01,4
1633710214,143.01,5
1633710215,143.01,10
1633710219,143.01,5
1633710220,143.01,16
1633710235,143.03,1
1633710240,143.04,2
1633710240,143.04,1
1633710241,143.04,3
1633710251,143.02,2
1633710252,143.02,13
1633710252,143.02,2
1633710254,143.02,1
1633710255,143.01,46
1633710256,143.01,1
1633710257,143,2
1633710260,143,1
1633710277,143.01,2
1633710282,143,2
1633710286,142.99,5
1633710287,142.99,1
1633710289,142.99,6
1633710290,142.99,8
1633710292,142.99,4
1633710292,142.99,3
1633710294,142.99,1
1633710295,142.99,3
1633710300,142.99,2
1633710300,142.99,1
1633710302,142.99,10
1633710303,142.99,1
1633710304,143,1
1633710305,143,3
1633710308,143,5
1633710309,142.99,1
1633710318,142.99,2
1633710321,142.98,17
1633710322,142.98,2
1633710322,142.98,4
1633710323,142.98,6
1633710323,142.98,1
1633710324,142.98,10
1633710324,142.98,1
1633710325,142.97,1
1633710327,142.98,1
1633710331,142.98,2
1633710332,142.98,1
1633710335,142.96,1
1633710336,142.96,2
1633710337,142.96,1
1633710338,142.96,3
1633710339,142.96,5
1633710339,142.96,17
1633710341,142.95,1
1633710342,142.95,2
1633710345,142.91,1
1633710345,142.91,2
1633710346,142.91,1
1633710347,142.91,2
1633710347,142.91,1
1633710349,142.91,3
1633710350,142.91,1
1633710350,142.91,3
1633710351,142.91,10
1633710352,142.91,3
1633710356,142.9,12
1633710356,142.9,1
1633710357,142.9,3
1633710358,142.9,1
1633710358,142.9,5
1633710362,142.89,2
1633710362,142.89,1
1633710365,142.91,17
1633710367,142.91,2
1633710370,142.91,11
1633710374,142.91,3
1633710380,142.91,17
1633710382,142.91,1
1633710383,142.91,18
1633710386,142.9,1
1633710386,142.9,16
1633710387,142.89,2
1633710390,142.88,7
1633710391,142.88,1
1633710393,142.88,2
1633710394,142.88,1
1633710399,142.88,1
1633710400,142.88,5
1633710401,142.88,3
1633710407,142.88,10
1633710407,142.88,1
1633710408,142.88,3
1633710410,142.88,1
1633710413,142.88,5
1633710414,142.87,2
1633710415,142.87,1
1633710416,142.88,1
1633710420,142.88,16
1633710420,142.88,1
1633710423,142.89,3
1633710426,142.89,6
1633710428,142.9,1
1633710429,142.9,5
1633710429,142.9,3
1633710430,142.9,5
1633710432,142.9,2
1633710433,142.9,5
1633710438,142.92,2
1633710439,142.91,2
1633710439,142.91,1
1633710450,142.91,2
1633710451,142.91,1
1633710451,142.91,19
1633710455,142.91,64
1633710456,142.91,1
1633710456,142.91,26
1633710457,142.91,10
1633710458,142.91,1
1633710462,142.91,16
1633710464,142.9,5
1633710465,142.9,1
1633710468,142.9,3
1633710475,142.88,2
1633710476,142.89,1
1633710480,142.88,1
1633710486,142.88,2
1633710489,142.9,34
1633710490,142.9,1
1633710493,142.9,3
1633710493,142.9,1
1633710494,142.9,14
1633710494,142.9,1
1633710495,142.9,2
1633710498,142.9,10
1633710499,142.9,17
1633710501,142.9,1
1633710504,142.9,3
1633710504,142.9,1
1633710507,142.91,1
1633710510,142.91,1
1633710514,142.91,2
1633710515,142.91,10
1633710516,142.91,1
1633710524,142.91,3
1633710524,142.91,7
1633710530,142.91,1
1633710530,142.91,2
1633710533,142.91,1
1633710534,142.9,1
1633710541,142.92,1
1633710543,142.92,3
1633710544,142.91,1
1633710545,142.91,5
1633710546,142.91,1
1633710548,142.91,4
1633710550,142.91,1
1633710555,142.89,3
1633710557,142.88,6
1633710558,142.88,1
1633710562,142.87,3
1633710564,142.87,1
1633710567,142.87,14
1633710568,142.87,2
1633710569,142.87,1
1633710574,142.87,1
1633710577,142.87,4
1633710578,142.87,1
1633710580,142.87,1
1633710586,142.87,10
1633710590,142.85,3
1633710592,142.85,5
1633710592,142.85,1
1633710593,142.85,3
1633710593,142.85,20
1633710594,142.85,1
1633710597,142.84,3
1633710597,142.84,1
1633710599,142.86,1
1633710602,142.85,5
1633710602,142.85,1
1633710607,142.88,10
1633710609,142.85,3
1633710611,142.81,3
1633710614,142.81,5
1633710615,142.81,6
1633710619,142.83,1
1633710621,142.85,3
1633710622,142.85,1
1633710622,142.85,10
1633710623,142.85,3
1633710624,142.85,6
1633710625,142.85,1
1633710626,142.85,2
1633710629,142.89,1
1633710630,142.88,4
1633710633,142.91,2
1633710639,142.9,1
1633710643,142.9,14
1633710645,142.9,1
1633710646,142.88,7
1633710646,142.88,1
1633710648,142.88,5
1633710653,142.92,2
1633710655,142.91,1
1633710658,142.89,1
1633710660,142.9,2
1633710661,142.9,1
1633710664,142.89,1
1633710670,142.91,3
1633710671,142.91,2
1633710672,142.93,9
1633710675,142.93,1
1633710676,142.93,2
1633710682,142.93,1
1633710683,142.93,5
1633710684,142.93,1
1633710686,142.95,3
1633710691,142.95,1
1633710693,142.94,3
1633710693,142.94,1
1633710696,142.95,1
1633710697,142.95,16
1633710700,142.93,1
1633710704,142.92,5
1633710710,142.91,1
1633710711,142.89,2
1633710713,142.9,7
1633710713,142.9,1
1633710715,142.9,3
1633710723,142.88,1
1633710725,142.87,30
1633710727,142.87,1
1633710735,142.87,1
1633710736,142.87,2
1633710736,142.87,1
1633710738,142.85,6
1633710741,142.85,17
1633710743,142.84,6
1633710744,142.84,2
1633710744,142.84,1
1633710751,142.86,2
1633710751,142.86,1
1633710759,142.87,6
1633710761,142.87,5
1633710763,142.85,2
1633710764,142.85,5
1633710767,142.84,5
1633710768,142.84,1
1633710769,142.84,3
1633710771,142.84,8
1633710772,142.84,1
1633710772,142.84,6
1633710773,142.84,1
1633710774,142.84,5
1633710774,142.84,3
1633710775,142.84,1
1633710776,142.84,10
1633710777,142.84,1
1633710781,142.88,14
1633710783,142.87,1
1633710788,142.85,2
1633710789,142.85,1
1633710790,142.83,1
1633710791,142.84,3
1633710792,142.84,1
1633710795,142.84,10
1633710802,142.83,2
1633710808,142.82,2
1633710809,142.82,1
1633710812,142.82,5
1633710814,142.82,1
1633710818,142.8,1
1633710825,142.83,5
1633710826,142.83,1
1633710827,142.82,5
1633710828,142.82,1
1633710830,142.82,17
1633710832,142.85,1
1633710832,142.85,8
1633710835,142.88,10
1633710836,142.88,5
1633710836,142.88,3
1633710837,142.9,1
1633710839,142.9,2
1633710839,142.9,1
1633710841,142.9,15
1633710841,142.9,3
1633710842,142.9,1
1633710843,142.9,5
1633710844,142.89,10
1633710845,142.89,17
1633710852,142.88,1
1633710853,142.88,4
1633710856,142.88,1
1633710863,142.88,1
1633710865,142.9,17
1633710866,142.9,2
1633710867,142.9,1
1633710868,142.9,10
1633710869,142.91,5
1633710870,142.91,17
1633710872,142.91,3
1633710872,142.91,1
1633710876,142.93,58
1633710877,142.94,2
1633710878,142.94,1
1633710882,142.96,2
1633710883,142.96,1
1633710886,142.95,5
1633710887,142.95,5
1633710888,142.96,6
1633710889,142.96,1
1633710889,142.96,6
1633710891,142.96,1
1633710896,142.95,10
1633710897,142.94,17
1633710898,142.94,1
1633710899,142.94,4
1633710900,142.94,1
1633710901,142.94,12
1633710905,142.95,6
1633710905,142.95,1
1633710907,142.96,1
1633710911,142.95,60
1633710911,142.95,2
1633710914,142.97,1
1633710919,142.98,1
1633710920,142.99,1
1633710924,142.99,1
1633710925,142.99,5
1633710925,142.99,2
1633710926,142.99,1
1633710927,142.99,2
1633710929,142.99,5
1633710931,142.96,5
1633710932,142.96,1
1633710939,142.98,5
1633710941,142.97,3
1633710942,142.98,5
1633710946,142.99,3
1633710950,142.99,2
1633710951,142.98,1
1633710952,142.99,1
1633710953,142.99,3
1633710954,142.98,4
1633710955,142.98,3
1633710964,142.98,2
1633710965,142.98,1
1633710970,143,2
1633710971,143,1
1633710973,143.01,5
1633710974,143.02,5
1633710979,143.01,1
1633710983,143.01,1
1633710985,143.01,3
1633710985,143.01,4
1633710988,143,4
1633710991,143.01,2
1633710991,143.01,1
1633710995,143.01,1
1633710997,143,11
1633711003,143,1
1633711015,143,5
1633711015,143,1
1633711021,143.01,5
1633711023,143,1
1633711033,143.01,4
1633711033,143.01,3
1633711036,143.01,6
1633711036,143.01,1
1633711039,143.01,5
1633711040,143,1
1633711042,142.98,1
1633711046,143.01,1
1633711050,143.01,6
1633711051,143.01,1
1633711055,143.01,2
1633711055,143.01,5
1633711056,143.01,1
1633711059,143.02,1
1633711062,143.02,3
1633711065,143.01,5
1633711071,143.02,7
1633711074,143.02,5
1633711078,143.02,1
1633711080,143.02,6
1633711081,143.01,2
1633711089,143.02,3
1633711096,143.02,9
1633711106,143.04,1
1633711108,143.04,2
1633711109,143.04,6
1633711111,143.05,3
1633711113,143.04,2
1633711113,143.04,1
1633711115,143.05,4
1633711118,143.05,3
1633711121,143.04,8
1633711121,143.04,3
1633711122,143.04,5
1633711126,143.04,1
1633711130,143.04,11
1633711136,143.05,2
1633711139,143.05,7
1633711141,143.07,3
1633711143,143.07,2
1633711144,143.07,1
1633711147,143.09,1
1633711147,143.09,6
1633711148,143.09,1
1633711150,143.1,1
1633711153,143.1,2
1633711153,143.1,1
1633711154,143.1,3
1633711154,143.1,7
1633711157,143.13,2
1633711158,143.12,2
1633711159,143.12,1
1633711162,143.13,15
